Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Month,Order Year,Shipping Days,Discount Tiers
2017-08-21,2017-08-22,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,CA,94601,West,Office Supplies,Appliances,203.52,3,0.0,54.9504,August,2017,1 days,0%
2017-08-21,2017-08-22,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,CA,94601,West,Office Supplies,Labels,51.75,5,0.0,24.84,August,2017,1 days,0%
2016-08-27,2016-09-01,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,MA,2169,East,Office Supplies,Paper,122.97,3,0.0,60.2553,August,2016,5 days,0%
2016-08-27,2016-09-01,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,MA,2169,East,Furniture,Tables,244.615,1,0.3,20.967,August,2016,5 days,20-30%
2016-08-27,2016-09-01,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,MA,2169,East,Technology,Phones,59.97,3,0.0,28.7856,August,2016,5 days,0%
2016-08-27,2016-09-01,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,MA,2169,East,Office Supplies,Paper,81.54,9,0.0,36.693,August,2016,5 days,0%
2016-08-27,2016-09-01,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,MA,2169,East,Office Supplies,Fasteners,11.68,4,0.0,5.256,August,2016,5 days,0%
2016-08-27,2016-09-01,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,MA,2169,East,Office Supplies,Binders,29.0,5,0.0,13.92,August,2016,5 days,0%
2015-08-13,2015-08-20,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,CA,92399,West,Office Supplies,Art,50.8,5,0.0,13.208,August,2015,7 days,0%
2017-11-05,2017-11-07,First Class,AH-10195,Alan Haines,Corporate,United States,Chicago,IL,60623,Central,Office Supplies,Binders,16.03,5,0.8,-25.648,November,2017,2 days,>30%
2016-08-17,2016-08-21,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Seattle,WA,98105,West,Office Supplies,Binders,15.712,4,0.2,5.6956,August,2016,4 days,10-20%
2016-12-26,2016-12-31,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,New York City,NY,10024,East,Technology,Accessories,89.97,3,0.0,18.8937,December,2016,5 days,0%
2014-09-23,2014-09-28,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,CA,92037,West,Furniture,Bookcases,435.999,3,0.15,20.5176,September,2014,5 days,10-20%
2014-09-23,2014-09-28,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,CA,92037,West,Technology,Phones,83.984,2,0.2,31.494,September,2014,5 days,10-20%
2014-07-19,2014-07-24,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,CT,6010,East,Technology,Phones,359.98,2,0.0,93.5948,July,2014,5 days,0%
2014-07-19,2014-07-24,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,CT,6010,East,Furniture,Tables,70.56,1,0.3,-4.032,July,2014,5 days,20-30%
2014-07-19,2014-07-24,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,CT,6010,East,Office Supplies,Binders,20.88,2,0.0,9.6048,July,2014,5 days,0%
2014-07-19,2014-07-24,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,CT,6010,East,Office Supplies,Binders,3.81,1,0.0,1.8288,July,2014,5 days,0%
2017-09-07,2017-09-13,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Chicago,IL,60610,Central,Office Supplies,Paper,73.008,9,0.2,26.4654,September,2017,6 days,10-20%
2016-05-06,2016-05-10,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,IL,60610,Central,Office Supplies,Binders,3.208,2,0.8,-5.2932,May,2016,4 days,>30%
2016-05-06,2016-05-10,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,IL,60610,Central,Technology,Accessories,26.176,2,0.2,-3.272,May,2016,4 days,10-20%
2015-06-04,2015-06-08,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,NY,10024,East,Office Supplies,Paper,30.44,4,0.0,14.3068,June,2015,4 days,0%
2015-06-04,2015-06-08,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,NY,10024,East,Furniture,Furnishings,35.28,3,0.0,11.9952,June,2015,4 days,0%
2015-12-13,2015-12-20,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,MA,2151,East,Office Supplies,Paper,19.44,3,0.0,9.3312,December,2015,7 days,0%
2015-12-13,2015-12-20,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,MA,2151,East,Office Supplies,Binders,37.88,2,0.0,18.94,December,2015,7 days,0%
2016-07-16,2016-07-18,Second Class,MC-17425,Mark Cousins,Corporate,United States,Houston,TX,77036,Central,Furniture,Furnishings,9.552,3,0.6,-3.8208,July,2016,2 days,>30%
2014-01-31,2014-02-02,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,CA,92691,West,Furniture,Bookcases,290.666,2,0.15,3.4196,January,2014,2 days,10-20%
2014-07-09,2014-07-15,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,TX,75217,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,July,2014,6 days,10-20%
2014-07-09,2014-07-15,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,TX,75217,Central,Office Supplies,Paper,14.352,3,0.2,4.485,July,2014,6 days,10-20%
2015-11-21,2015-11-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,NV,89115,West,Furniture,Bookcases,141.96,2,0.0,41.1684,November,2015,4 days,0%
2015-11-21,2015-11-25,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,NV,89115,West,Office Supplies,Binders,66.048,4,0.2,23.1168,November,2015,4 days,10-20%
2016-03-25,2016-03-25,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,OK,73071,Central,Technology,Accessories,1287.45,5,0.0,244.6155,March,2016,0 days,0%
2017-09-23,2017-09-30,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,CA,94122,West,Office Supplies,Binders,25.824,6,0.2,9.0384,September,2017,7 days,10-20%
2017-09-23,2017-09-30,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,CA,94122,West,Office Supplies,Appliances,160.96,2,0.0,48.288,September,2017,7 days,0%
2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,NY,11550,East,Furniture,Furnishings,28.44,3,0.0,11.376,December,2015,6 days,0%
2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,NY,11550,East,Furniture,Chairs,364.41,5,0.1,8.098,December,2015,6 days,<10%
2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,NY,11550,East,Technology,Phones,39.96,4,0.0,10.3896,December,2015,6 days,0%
2015-12-04,2015-12-10,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,NY,11550,East,Furniture,Chairs,361.764,2,0.1,68.3332,December,2015,6 days,<10%
2016-11-01,2016-11-04,First Class,CS-12490,Cindy Schnelling,Corporate,United States,Conroe,TX,77301,Central,Office Supplies,Storage,111.672,9,0.2,6.9795,November,2016,3 days,10-20%
2017-03-17,2017-03-21,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,TX,77095,Central,Office Supplies,Binders,13.776,6,0.8,-22.0416,March,2017,4 days,>30%
2017-03-17,2017-03-21,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,TX,77095,Central,Office Supplies,Paper,10.272,3,0.2,3.21,March,2017,4 days,10-20%
2017-11-23,2017-11-24,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Philadelphia,PA,19120,East,Furniture,Furnishings,24.048,9,0.2,7.2144,November,2017,1 days,10-20%
2017-08-27,2017-08-30,First Class,SP-20620,Stefania Perrino,Corporate,United States,Tampa,FL,33614,South,Office Supplies,Envelopes,2.896,1,0.2,0.9774,August,2017,3 days,10-20%
2015-12-04,2015-12-09,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,NY,10035,East,Office Supplies,Envelopes,17.94,3,0.0,8.7906,December,2015,5 days,0%
2015-12-04,2015-12-09,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,NY,10035,East,Furniture,Chairs,384.174,7,0.1,29.8802,December,2015,5 days,<10%
2015-12-04,2015-12-09,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,NY,10035,East,Technology,Phones,1799.75,5,0.0,539.925,December,2015,5 days,0%
2017-10-07,2017-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,NC,28205,South,Office Supplies,Storage,580.672,4,0.2,65.3256,October,2017,4 days,10-20%
2017-10-07,2017-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,NC,28205,South,Office Supplies,Fasteners,18.936,3,0.2,5.9175,October,2017,4 days,10-20%
2017-10-07,2017-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,NC,28205,South,Technology,Phones,222.384,2,0.2,16.6788,October,2017,4 days,10-20%
2017-10-07,2017-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,NC,28205,South,Office Supplies,Binders,50.454,6,0.7,-33.636,October,2017,4 days,>30%
2017-10-07,2017-10-11,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,NC,28205,South,Furniture,Tables,154.764,3,0.4,-36.1116,October,2017,4 days,>30%
2017-03-25,2017-03-30,Second Class,DB-13660,Duane Benoit,Consumer,United States,Dallas,TX,75081,Central,Office Supplies,Paper,6.848,2,0.2,2.14,March,2017,5 days,10-20%
2014-08-09,2014-08-13,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,WA,98103,West,Technology,Phones,1091.168,4,0.2,68.198,August,2014,4 days,10-20%
2014-08-09,2014-08-13,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,WA,98103,West,Technology,Phones,219.168,2,0.2,-43.8336,August,2014,4 days,10-20%
2014-11-22,2014-11-25,First Class,EH-14185,Evan Henry,Consumer,United States,Pasadena,TX,77506,Central,Office Supplies,Binders,6.928,1,0.8,-11.0848,November,2014,3 days,>30%
2017-06-10,2017-06-10,Same Day,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,PA,19143,East,Office Supplies,Paper,40.032,6,0.2,15.012,June,2017,0 days,10-20%
2017-07-01,2017-07-08,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,IN,46203,Central,Office Supplies,Storage,443.92,4,0.0,13.3176,July,2017,7 days,0%
2017-07-01,2017-07-08,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,IN,46203,Central,Office Supplies,Binders,169.99,1,0.0,78.1954,July,2017,7 days,0%
2017-07-01,2017-07-08,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,IN,46203,Central,Office Supplies,Paper,25.92,4,0.0,12.4416,July,2017,7 days,0%
2014-11-21,2014-11-26,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,KY,40475,South,Technology,Phones,36.99,1,0.0,9.9873,November,2014,5 days,0%
2014-11-21,2014-11-26,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,KY,40475,South,Office Supplies,Paper,629.1,6,0.0,301.968,November,2014,5 days,0%
2014-11-21,2014-11-26,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,KY,40475,South,Office Supplies,Storage,193.95,3,0.0,9.6975,November,2014,5 days,0%
2014-11-21,2014-11-26,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,KY,40475,South,Office Supplies,Art,5.46,3,0.0,1.4742,November,2014,5 days,0%
2015-05-04,2015-05-05,First Class,LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,IL,60477,Central,Furniture,Furnishings,22.288,7,0.6,-8.9152,May,2015,1 days,>30%
2017-05-29,2017-06-05,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Houston,TX,77095,Central,Furniture,Furnishings,65.424,4,0.6,-52.3392,May,2017,7 days,>30%
2015-10-17,2015-10-17,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Los Angeles,CA,90004,West,Office Supplies,Storage,77.88,2,0.0,3.894,October,2015,0 days,0%
2014-04-23,2014-04-27,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,OH,43229,East,Furniture,Chairs,281.372,2,0.3,-12.0588,April,2014,4 days,20-30%
2014-04-23,2014-04-27,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,OH,43229,East,Furniture,Chairs,281.372,2,0.3,-12.0588,April,2014,4 days,20-30%
2014-04-23,2014-04-27,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,OH,43229,East,Office Supplies,Binders,7.488,8,0.7,-5.2416,April,2014,4 days,>30%
2014-04-23,2014-04-27,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,OH,43229,East,Furniture,Furnishings,22.336,4,0.2,7.8176,April,2014,4 days,10-20%
2017-04-30,2017-05-06,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Columbus,OH,43229,East,Office Supplies,Paper,10.368,2,0.2,3.6288,April,2017,6 days,10-20%
2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,CA,94122,West,Office Supplies,Paper,65.79,9,0.0,30.2634,September,2016,4 days,0%
2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,CA,94122,West,Office Supplies,Binders,271.984,2,0.2,88.3948,September,2016,4 days,10-20%
2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,CA,94122,West,Office Supplies,Art,11.76,4,0.0,3.1752,September,2016,4 days,0%
2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,CA,94122,West,Office Supplies,Paper,77.52,2,0.0,37.9848,September,2016,4 days,0%
2016-09-20,2016-09-24,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,CA,94122,West,Office Supplies,Binders,48.64,2,0.2,15.808,September,2016,4 days,10-20%
2016-09-02,2016-09-02,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,WI,53711,Central,Office Supplies,Fasteners,1.81,1,0.0,0.6516,September,2016,0 days,0%
2016-09-02,2016-09-02,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,WI,53711,Central,Office Supplies,Binders,8.26,2,0.0,3.8822,September,2016,0 days,0%
2015-04-27,2015-05-02,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,CO,80013,West,Office Supplies,Appliances,43.56,5,0.2,3.267,April,2015,5 days,10-20%
2015-04-27,2015-05-02,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Aurora,CO,80013,West,Office Supplies,Supplies,5.84,2,0.2,0.73,April,2015,5 days,10-20%
2015-09-06,2015-09-13,Standard Class,CC-12430,Chuck Clark,Home Office,United States,New York City,NY,10024,East,Furniture,Chairs,271.764,2,0.1,60.392,September,2015,7 days,<10%
2016-05-28,2016-06-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,CA,90004,West,Office Supplies,Appliances,262.24,2,0.0,78.672,May,2016,6 days,0%
2016-05-28,2016-06-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,CA,90004,West,Office Supplies,Paper,182.72,8,0.0,84.0512,May,2016,6 days,0%
2016-05-28,2016-06-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,CA,90004,West,Technology,Accessories,131.6,7,0.0,7.896,May,2016,6 days,0%
2016-05-28,2016-06-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,CA,90004,West,Office Supplies,Binders,22.72,4,0.2,7.384,May,2016,6 days,10-20%
2016-05-28,2016-06-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,CA,90004,West,Technology,Machines,558.4,2,0.2,41.88,May,2016,6 days,10-20%
2015-09-24,2015-09-28,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Dubuque,IA,52001,Central,Office Supplies,Binders,15.24,4,0.0,6.858,September,2015,4 days,0%
2015-09-24,2015-09-28,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Dubuque,IA,52001,Central,Furniture,Chairs,1408.1,10,0.0,394.268,September,2015,4 days,0%
2017-07-03,2017-07-06,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,OH,43130,East,Office Supplies,Paper,32.896,4,0.2,11.1024,July,2017,3 days,10-20%
2017-07-03,2017-07-06,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,OH,43130,East,Furniture,Tables,215.148,2,0.4,-103.9882,July,2017,3 days,>30%
2017-07-03,2017-07-06,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,OH,43130,East,Office Supplies,Paper,30.96,6,0.2,11.223,July,2017,3 days,10-20%
2017-12-08,2017-12-09,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,CA,90301,West,Office Supplies,Storage,29.79,3,0.0,8.6391,December,2017,1 days,0%
2017-12-08,2017-12-09,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,CA,90301,West,Furniture,Furnishings,128.9,2,0.0,15.468,December,2017,1 days,0%
2017-12-08,2017-12-09,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,CA,90301,West,Office Supplies,Paper,60.12,9,0.0,28.8576,December,2017,1 days,0%
2017-12-05,2017-12-09,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,WA,98006,West,Office Supplies,Binders,24.816,3,0.2,8.3754,December,2017,4 days,10-20%
2017-12-05,2017-12-09,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,WA,98006,West,Office Supplies,Binders,14.976,6,0.2,5.4288,December,2017,4 days,10-20%
2015-09-27,2015-09-29,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,IL,60610,Central,Office Supplies,Binders,15.08,2,0.8,-22.62,September,2015,2 days,>30%
2015-09-27,2015-09-29,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,IL,60610,Central,Furniture,Furnishings,24.288,3,0.6,-12.7512,September,2015,2 days,>30%
2017-10-30,2017-10-30,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,TX,75217,Central,Furniture,Furnishings,16.192,2,0.6,-8.5008,October,2017,0 days,>30%
2017-10-30,2017-10-30,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,TX,75217,Central,Furniture,Tables,251.006,2,0.3,-68.1302,October,2017,0 days,20-30%
2017-10-30,2017-10-30,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,TX,75217,Central,Office Supplies,Storage,54.192,6,0.2,4.0644,October,2017,0 days,10-20%
2015-11-29,2015-11-30,Same Day,PO-19195,Phillina Ober,Home Office,United States,San Francisco,CA,94122,West,Office Supplies,Binders,4.304,1,0.2,1.5602,November,2015,1 days,10-20%
2014-03-11,2014-03-14,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,NY,10024,East,Office Supplies,Paper,108.92,14,0.0,49.014,March,2014,3 days,0%
2017-11-19,2017-11-23,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,NY,10011,East,Office Supplies,Envelopes,16.74,3,0.0,8.37,November,2017,4 days,0%
2017-11-19,2017-11-23,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,NY,10011,East,Office Supplies,Appliances,2504.74,7,0.0,626.185,November,2017,4 days,0%
2016-07-29,2016-08-02,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Philadelphia,PA,19140,East,Office Supplies,Storage,84.784,2,0.2,-16.9568,July,2016,4 days,10-20%
2015-06-12,2015-06-17,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Newark,DE,19711,East,Office Supplies,Storage,29.9,5,0.0,5.083,June,2015,5 days,0%
2016-08-06,2016-08-07,First Class,AH-10690,Anna Häberlin,Corporate,United States,New York City,NY,10024,East,Office Supplies,Paper,70.88,2,0.0,33.3136,August,2016,1 days,0%
2017-06-11,2017-06-15,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Auburn,AL,36830,South,Office Supplies,Art,3.76,2,0.0,1.0904,June,2017,4 days,0%
2016-10-07,2016-10-13,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,CA,90049,West,Office Supplies,Binders,27.264,2,0.2,8.8608,October,2016,6 days,10-20%
2014-09-08,2014-09-14,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,CA,94110,West,Office Supplies,Appliances,56.65,5,0.0,24.3595,September,2014,6 days,0%
